ID,location,total_review,review,source,is_synthetic,source_clean,review_length_chars,review_length_words,has_emoji,has_excessive_caps,unique_words_ratio,review_clean,review_length_chars_clean,review_length_words_clean,sentiment_vader,score_vader
3181,Pokhara,268,"The Phewa Lake boat ride was nice, but the surroundings could be cleaner. Still, the views of the Himalayas were amazing 🏔️.",synthetic_groq,True,Synthétique (Groq),124,22,True,False,0.8636363636363636,"The Phewa Lake boat ride was nice, but the surroundings could be cleaner. Still, the views of the Himalayas were amazing 🏔️.",124,22,Positif,0.8462
3182,Pokhara,2368,"I was disappointed with the paragliding experience, as the weather was bad and we had to cut it short. Maybe next time 🎈.",synthetic_groq,True,Synthétique (Groq),121,23,True,False,0.9130434782608696,"I was disappointed with the paragliding experience, as the weather was bad and we had to cut it short. Maybe next time 🎈.",121,23,Négatif,-0.8271
3183,Pokhara,1325,"Pokhara's local culture is rich and vibrant, with many interesting festivals and traditions. I enjoyed learning about them 🎉.",synthetic_groq,True,Synthétique (Groq),125,19,True,False,0.9473684210526316,"Pokhara's local culture is rich and vibrant, with many interesting festivals and traditions. I enjoyed learning about them 🎉.",125,19,Positif,0.9382
3184,Pokhara,2394,"Unfortunately, I found Pokhara to be too touristy and overpriced. The natural beauty is still worth seeing, but be prepared for the crowds.",synthetic_groq,True,Synthétique (Groq),139,23,False,False,0.9130434782608696,"Unfortunately, I found Pokhara to be too touristy and overpriced. The natural beauty is still worth seeing, but be prepared for the crowds.",139,23,Positif,0.6428
3185,Pokhara,1374,"I loved Pokhara, the city life is so peaceful 🌊. Phewa Lake is stunning, perfect for boating and relaxation 🛥.",synthetic_groq,True,Synthétique (Groq),110,20,True,False,0.95,"I loved Pokhara, the city life is so peaceful 🌊. Phewa Lake is stunning, perfect for boating and relaxation 🛥.",110,20,Positif,0.9566
3186,Pokhara,270,"The Himalayan views from Pokhara are breathtaking, a must-see 🏔️. I enjoyed paragliding, an unforgettable experience.",synthetic_groq,True,Synthétique (Groq),117,16,True,False,1.0,"The Himalayan views from Pokhara are breathtaking, a must-see 🏔️. I enjoyed paragliding, an unforgettable experience.",117,16,Positif,0.743
3187,Pokhara,2257,"I found the city quite crowded, especially near Phewa Lake. Boating was fun, but the scenery was somewhat marred by litter.",synthetic_groq,True,Synthétique (Groq),123,21,False,False,0.9047619047619048,"I found the city quite crowded, especially near Phewa Lake. Boating was fun, but the scenery was somewhat marred by litter.",123,21,Positif,0.2846
3188,Pokhara,1963,"Pokhara is a great place to experience local culture, the people are friendly and welcoming 🙏. I enjoyed trying traditional food and drinks.",synthetic_groq,True,Synthétique (Groq),140,23,True,False,0.9565217391304348,"Pokhara is a great place to experience local culture, the people are friendly and welcoming 🙏. I enjoyed trying traditional food and drinks.",140,23,Positif,0.926
3189,Pokhara,934,"The paragliding experience in Pokhara was amazing, the views of the Himalayas were stunning 🏔️🎉. Highly recommended.",synthetic_groq,True,Synthétique (Groq),116,17,True,False,0.8823529411764706,"The paragliding experience in Pokhara was amazing, the views of the Himalayas were stunning 🏔️🎉. Highly recommended.",116,17,Positif,0.8173
3190,Pokhara,638,"I was disappointed by the lack of cleanliness in some areas of the city. However, the natural beauty of Phewa Lake and the surrounding mountains was a redeeming factor.",synthetic_groq,True,Synthétique (Groq),168,29,False,False,0.7931034482758621,"I was disappointed by the lack of cleanliness in some areas of the city. However, the natural beauty of Phewa Lake and the surrounding mountains was a redeeming factor.",168,29,Positif,0.2263
3191,Pokhara,594,"I had a mixed experience in Pokhara, the city life was okay, but the boating on Phewa Lake was enjoyable 🛥. The local culture was interesting to learn about.",synthetic_groq,True,Synthétique (Groq),157,29,True,False,0.8620689655172413,"I had a mixed experience in Pokhara, the city life was okay, but the boating on Phewa Lake was enjoyable 🛥. The local culture was interesting to learn about.",157,29,Positif,0.8338
3192,Pokhara,2347,"The traffic in Pokhara can be frustrating, and the city life is not as peaceful as I expected. However, the Himalayan views and paragliding experience were highlights of my trip 🏔️.",synthetic_groq,True,Synthétique (Groq),181,31,True,False,0.8709677419354839,"The traffic in Pokhara can be frustrating, and the city life is not as peaceful as I expected. However, the Himalayan views and paragliding experience were highlights of my trip 🏔️.",181,31,Négatif,-0.6734
3193,Pokhara,809,I'm in love with Pokhara! The city life is so vibrant and Phewa Lake is breathtaking 🌊💛. I spent hours boating and taking in the stunning Himalayan views.,synthetic_groq,True,Synthétique (Groq),154,28,True,False,0.8571428571428571,I'm in love with Pokhara! The city life is so vibrant and Phewa Lake is breathtaking 🌊💛. I spent hours boating and taking in the stunning Himalayan views.,154,28,Positif,0.9378
3194,Pokhara,1187,"Pokhara is a beautiful place to chill and hangout. You will forget all your sorrows 🌴. However, it would have been great if people cared about sanitation also.",synthetic_groq,True,Synthétique (Groq),159,28,True,False,1.0,"Pokhara is a beautiful place to chill and hangout. You will forget all your sorrows 🌴. However, it would have been great if people cared about sanitation also.",159,28,Positif,0.8074
3195,Pokhara,986,I was disappointed with the paragliding experience in Pokhara. The instructors seemed rushed and the safety briefing was lacking.,synthetic_groq,True,Synthétique (Groq),129,19,False,False,0.8421052631578947,I was disappointed with the paragliding experience in Pokhara. The instructors seemed rushed and the safety briefing was lacking.,129,19,Négatif,-0.0772
3196,Pokhara,2356,One can never get bored of Lakeside 🌟. The local culture is so rich and the food is amazing. I've been here for a week and I'm still discovering new things.,synthetic_groq,True,Synthétique (Groq),156,31,True,False,0.9032258064516128,One can never get bored of Lakeside 🌟. The local culture is so rich and the food is amazing. I've been here for a week and I'm still discovering new things.,156,31,Positif,0.8815
3197,Pokhara,1233,"I'm having a mixed experience in Pokhara. The natural beauty is stunning, but the city life can be chaotic at times.",synthetic_groq,True,Synthétique (Groq),116,21,False,False,0.9523809523809524,"I'm having a mixed experience in Pokhara. The natural beauty is stunning, but the city life can be chaotic at times.",116,21,Négatif,-0.09
3198,Pokhara,1651,Pokhara is a must-visit destination for adventure seekers 🏞️! The paragliding and boating experiences were exhilarating and the Himalayan views are simply stunning 🌟.,synthetic_groq,True,Synthétique (Groq),166,24,True,False,0.9166666666666666,Pokhara is a must-visit destination for adventure seekers 🏞️! The paragliding and boating experiences were exhilarating and the Himalayan views are simply stunning 🌟.,166,24,Positif,0.784
3199,Pokhara,1294,"I was expecting a more serene experience in Pokhara, but the city life is quite noisy and crowded. Maybe I just visited at the wrong time.",synthetic_groq,True,Synthétique (Groq),138,26,False,False,0.9230769230769232,"I was expecting a more serene experience in Pokhara, but the city life is quite noisy and crowded. Maybe I just visited at the wrong time.",138,26,Négatif,-0.6697
3200,Pokhara,1825,"I've been to Pokhara several times and it never fails to amaze me 🌟. The local culture is so warm and welcoming, and the Phewa Lake is always a treat to visit 🌊.",synthetic_groq,True,Synthétique (Groq),161,33,True,False,0.8181818181818182,"I've been to Pokhara several times and it never fails to amaze me 🌟. The local culture is so warm and welcoming, and the Phewa Lake is always a treat to visit 🌊.",161,33,Positif,0.7806
3201,Pokhara,523,"I'm in love with Pokhara 🌟! The city life is so chill, and Phewa Lake is breathtaking 🌟. I spent hours boating and taking in the Himalayan views.",synthetic_groq,True,Synthétique (Groq),145,28,True,False,0.8571428571428571,"I'm in love with Pokhara 🌟! The city life is so chill, and Phewa Lake is breathtaking 🌟. I spent hours boating and taking in the Himalayan views.",145,28,Positif,0.8172
3202,Pokhara,1728,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city can be frustrating. Overall, it's a nice place to visit.",synthetic_groq,True,Synthétique (Groq),144,27,False,False,0.8888888888888888,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city can be frustrating. Overall, it's a nice place to visit.",144,27,Positif,0.3071
3203,Pokhara,1863,"I had a wonderful time in Pokhara 🌟! The local culture is so rich and vibrant, and the food is delicious 🍴. I highly recommend visiting the lake at sunset.",synthetic_groq,True,Synthétique (Groq),155,30,True,False,0.8333333333333334,"I had a wonderful time in Pokhara 🌟! The local culture is so rich and vibrant, and the food is delicious 🍴. I highly recommend visiting the lake at sunset.",155,30,Positif,0.9626
3204,Pokhara,2080,"The views of the Himalayas from Pokhara are stunning, but the city itself is quite crowded. I'm not sure if I'd want to stay here for an extended period.",synthetic_groq,True,Synthétique (Groq),153,29,False,False,0.9310344827586208,"The views of the Himalayas from Pokhara are stunning, but the city itself is quite crowded. I'm not sure if I'd want to stay here for an extended period.",153,29,Neutre,-0.0498
3205,Pokhara,1196,I was disappointed with the boating experience on Phewa Lake. The boats were old and the service was slow. Maybe I just had a bad day 🤔.,synthetic_groq,True,Synthétique (Groq),136,27,False,False,0.8518518518518519,I was disappointed with the boating experience on Phewa Lake. The boats were old and the service was slow. Maybe I just had a bad day 🤔.,136,27,Négatif,-0.765
3206,Pokhara,1125,"Pokhara is a great place to relax and unwind 🌱. The lakeside area is beautiful, and there are plenty of restaurants and shops to explore. I loved it here 🌟.",synthetic_groq,True,Synthétique (Groq),156,30,True,False,0.8666666666666667,"Pokhara is a great place to relax and unwind 🌱. The lakeside area is beautiful, and there are plenty of restaurants and shops to explore. I loved it here 🌟.",156,30,Positif,0.9413
3207,Pokhara,1428,"I'm not sure what to make of Pokhara. The scenery is beautiful, but the city feels a bit touristy. I'm still deciding if I'd come back.",synthetic_groq,True,Synthétique (Groq),135,26,False,False,0.9230769230769232,"I'm not sure what to make of Pokhara. The scenery is beautiful, but the city feels a bit touristy. I'm still deciding if I'd come back.",135,26,Positif,0.2427
3208,Pokhara,530,"Unfortunately, my experience in Pokhara was marred by the poor air quality and noisy streets. Maybe it's just not the right time of year to visit.",synthetic_groq,True,Synthétique (Groq),146,26,False,False,0.9615384615384616,"Unfortunately, my experience in Pokhara was marred by the poor air quality and noisy streets. Maybe it's just not the right time of year to visit.",146,26,Négatif,-0.7351
3209,Pokhara,329,"I'm in love with Pokhara's laid-back vibe 🌟. The city life is so chill, and Phewa Lake is stunning 🌊.",synthetic_groq,True,Synthétique (Groq),101,20,True,False,0.95,"I'm in love with Pokhara's laid-back vibe 🌟. The city life is so chill, and Phewa Lake is stunning 🌊.",101,20,Positif,0.7783
3210,Pokhara,582,"Pokhara is nice, but the streets can be crowded. I enjoyed the local culture, though.",synthetic_groq,True,Synthétique (Groq),85,15,False,False,0.9333333333333332,"Pokhara is nice, but the streets can be crowded. I enjoyed the local culture, though.",85,15,Positif,0.7469
3211,Pokhara,1860,"Heaven on earth! 🌟 The Himalayan views are breathtaking, and paragliding was an unforgettable experience 🎉.",synthetic_groq,True,Synthétique (Groq),107,16,True,False,1.0,"Heaven on earth! 🌟 The Himalayan views are breathtaking, and paragliding was an unforgettable experience 🎉.",107,16,Positif,0.7644
3212,Pokhara,1753,"I was expecting more from Pokhara's city life. It's pretty basic, but the lake is beautiful 🌊.",synthetic_groq,True,Synthétique (Groq),94,17,True,False,1.0,"I was expecting more from Pokhara's city life. It's pretty basic, but the lake is beautiful 🌊.",94,17,Positif,0.8151
